
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=25005
T,v(1)
 3.8361E-005, 9.3781E-001
 3.8362E-005, 8.7240E-001
 3.8364E-005, 7.4157E-001
 3.8368E-005, 4.7992E-001
 3.8370E-005, 3.1639E-001
 3.8371E-005, 3.2104E-001
 3.8372E-005, 3.3035E-001
 3.8374E-005, 3.4896E-001
 3.8378E-005, 3.8620E-001
 3.8380E-005, 4.0947E-001
 3.8381E-005, 4.0741E-001
 3.8382E-005, 4.0331E-001
 3.8384E-005, 3.9509E-001
 3.8388E-005, 3.7866E-001
 3.8390E-005, 3.6839E-001
 3.8391E-005, 3.6928E-001
 3.8392E-005, 3.7105E-001
 3.8394E-005, 3.7459E-001
 3.8398E-005, 3.8169E-001
 3.8400E-005, 3.8612E-001
 3.8400E-005, 3.8295E-001
 3.8402E-005, 3.7660E-001
 3.8403E-005, 3.6391E-001
 3.8408E-005, 3.3853E-001
 3.8410E-005, 3.2267E-001
 3.8411E-005, 3.0773E-001
 3.8412E-005, 2.7783E-001
 3.8414E-005, 2.1805E-001
 3.8418E-005, 9.8476E-002
 3.8420E-005, 2.3743E-002
 3.8421E-005, 4.4983E-002
 3.8422E-005, 8.7461E-002
 3.8424E-005, 1.7242E-001
 3.8428E-005, 3.4233E-001
 3.8430E-005, 4.4853E-001
 3.8431E-005, 4.7160E-001
 3.8432E-005, 5.1775E-001
 3.8434E-005, 6.1003E-001
 3.8438E-005, 7.9461E-001
 3.8440E-005, 9.0997E-001
 3.8440E-005, 9.0741E-001
 3.8442E-005, 9.0228E-001
 3.8443E-005, 8.9204E-001
 3.8448E-005, 8.7154E-001
 3.8450E-005, 8.5873E-001
 3.8451E-005, 8.6038E-001
 3.8452E-005, 8.6368E-001
 3.8454E-005, 8.7028E-001
 3.8458E-005, 8.8347E-001
 3.8460E-005, 8.9172E-001
 3.8461E-005, 8.4812E-001
 3.8462E-005, 7.6091E-001
 3.8464E-005, 5.8651E-001
 3.8468E-005, 2.3769E-001
 3.8470E-005, 1.9684E-002
 3.8471E-005, 6.1737E-002
 3.8472E-005, 1.4584E-001
 3.8474E-005, 3.1406E-001
 3.8478E-005, 6.5048E-001
 3.8480E-005, 8.6074E-001
 3.8481E-005, 8.3998E-001
 3.8482E-005, 7.9845E-001
 3.8484E-005, 7.1539E-001
 3.8488E-005, 5.4927E-001
 3.8490E-005, 4.4545E-001
 3.8491E-005, 4.4916E-001
 3.8492E-005, 4.5658E-001
 3.8494E-005, 4.7141E-001
 3.8498E-005, 5.0109E-001
 3.8500E-005, 5.1964E-001
 3.8501E-005, 5.3649E-001
 3.8502E-005, 5.7019E-001
 3.8504E-005, 6.3758E-001
 3.8508E-005, 7.7238E-001
 3.8510E-005, 8.5662E-001
 3.8511E-005, 8.4048E-001
 3.8512E-005, 8.0820E-001
 3.8514E-005, 7.4362E-001
 3.8518E-005, 6.1448E-001
 3.8520E-005, 5.3377E-001
 3.8521E-005, 5.4898E-001
 3.8522E-005, 5.7940E-001
 3.8524E-005, 6.4023E-001
 3.8528E-005, 7.6190E-001
 3.8530E-005, 8.3795E-001
 3.8531E-005, 8.0699E-001
 3.8532E-005, 7.4506E-001
 3.8534E-005, 6.2122E-001
 3.8538E-005, 3.7353E-001
 3.8540E-005, 2.1873E-001
 3.8541E-005, 2.4757E-001
 3.8542E-005, 3.0525E-001
 3.8544E-005, 4.2061E-001
 3.8548E-005, 6.5133E-001
 3.8550E-005, 7.9553E-001
 3.8551E-005, 7.8626E-001
 3.8552E-005, 7.6774E-001
 3.8554E-005, 7.3069E-001
 3.8558E-005, 6.5659E-001
 3.8560E-005, 6.1028E-001
 3.8561E-005, 6.2590E-001
 3.8562E-005, 6.5715E-001
 3.8564E-005, 7.1964E-001
 3.8568E-005, 8.4462E-001
 3.8570E-005, 9.2273E-001
 3.8570E-005, 8.7854E-001
 3.8572E-005, 7.9017E-001
 3.8573E-005, 6.1343E-001
 3.8578E-005, 2.5996E-001
 3.8580E-005, 3.9033E-002
 3.8581E-005, 3.9981E-002
 3.8582E-005, 4.1876E-002
 3.8584E-005, 4.5666E-002
 3.8588E-005, 5.3247E-002
 3.8590E-005, 5.7985E-002
 3.8591E-005, 9.5630E-002
 3.8592E-005, 1.7092E-001
 3.8594E-005, 3.2150E-001
 3.8598E-005, 6.2265E-001
 3.8600E-005, 8.1088E-001
 3.8601E-005, 8.1445E-001
 3.8602E-005, 8.2159E-001
 3.8604E-005, 8.3587E-001
 3.8608E-005, 8.6444E-001
 3.8610E-005, 8.8229E-001
 3.8610E-005, 8.8319E-001
 3.8612E-005, 8.8499E-001
 3.8613E-005, 8.8859E-001
 3.8618E-005, 8.9579E-001
 3.8620E-005, 9.0030E-001
 3.8621E-005, 9.0443E-001
 3.8622E-005, 9.1270E-001
 3.8624E-005, 9.2924E-001
 3.8628E-005, 9.6232E-001
 3.8630E-005, 9.8300E-001
 3.8631E-005, 9.5006E-001
 3.8632E-005, 8.8419E-001
 3.8634E-005, 7.5243E-001
 3.8638E-005, 4.8892E-001
 3.8640E-005, 3.2423E-001
 3.8641E-005, 3.0970E-001
 3.8642E-005, 2.8064E-001
 3.8644E-005, 2.2253E-001
 3.8648E-005, 1.0630E-001
 3.8650E-005, 3.3662E-002
 3.8651E-005, 6.7049E-002
 3.8652E-005, 1.3382E-001
 3.8654E-005, 2.6737E-001
 3.8658E-005, 5.3447E-001
 3.8660E-005, 7.0141E-001
 3.8661E-005, 7.0750E-001
 3.8662E-005, 7.1970E-001
 3.8664E-005, 7.4408E-001
 3.8668E-005, 7.9285E-001
 3.8670E-005, 8.2333E-001
 3.8671E-005, 7.8430E-001
 3.8672E-005, 7.0626E-001
 3.8674E-005, 5.5016E-001
 3.8678E-005, 2.3797E-001
 3.8680E-005, 4.2848E-002
 3.8681E-005, 5.3059E-002
 3.8682E-005, 7.3482E-002
 3.8684E-005, 1.1433E-001
 3.8688E-005, 1.9602E-001
 3.8690E-005, 2.4708E-001
 3.8691E-005, 2.6922E-001
 3.8692E-005, 3.1350E-001
 3.8694E-005, 4.0207E-001
 3.8698E-005, 5.7920E-001
 3.8700E-005, 6.8990E-001
 3.8701E-005, 6.9355E-001
 3.8702E-005, 7.0085E-001
 3.8704E-005, 7.1545E-001
 3.8708E-005, 7.4465E-001
 3.8710E-005, 7.6290E-001
 3.8711E-005, 7.3156E-001
 3.8712E-005, 6.6888E-001
 3.8714E-005, 5.4351E-001
 3.8718E-005, 2.9279E-001
 3.8720E-005, 1.3608E-001
 3.8721E-005, 1.4681E-001
 3.8722E-005, 1.6826E-001
 3.8724E-005, 2.1117E-001
 3.8728E-005, 2.9699E-001
 3.8730E-005, 3.5063E-001
 3.8731E-005, 3.7669E-001
 3.8732E-005, 4.2882E-001
 3.8734E-005, 5.3309E-001
 3.8738E-005, 7.4162E-001
 3.8740E-005, 8.7194E-001
 3.8740E-005, 8.6889E-001
 3.8742E-005, 8.6279E-001
 3.8743E-005, 8.5058E-001
 3.8748E-005, 8.2617E-001
 3.8750E-005, 8.1091E-001
 3.8751E-005, 8.2001E-001
 3.8752E-005, 8.3821E-001
 3.8754E-005, 8.7461E-001
 3.8758E-005, 9.4742E-001
 3.8760E-005, 9.9292E-001
 3.8761E-005, 9.6467E-001
 3.8762E-005, 9.0819E-001
 3.8764E-005, 7.9521E-001
 3.8768E-005, 5.6925E-001
 3.8770E-005, 4.2802E-001
 3.8771E-005, 4.4387E-001
 3.8772E-005, 4.7558E-001
 3.8774E-005, 5.3898E-001
 3.8778E-005, 6.6579E-001
 3.8780E-005, 7.4505E-001
 3.8780E-005, 7.4425E-001
 3.8782E-005, 7.4267E-001
 3.8783E-005, 7.3949E-001
 3.8788E-005, 7.3315E-001
 3.8790E-005, 7.2918E-001
 3.8791E-005, 6.9595E-001
 3.8792E-005, 6.2950E-001
 3.8794E-005, 4.9659E-001
 3.8798E-005, 2.3077E-001
 3.8800E-005, 6.4638E-002
 3.8801E-005, 8.2144E-002
 3.8802E-005, 1.1715E-001
 3.8804E-005, 1.8718E-001
 3.8808E-005, 3.2722E-001
 3.8810E-005, 4.1475E-001
 3.8811E-005, 4.0072E-001
 3.8812E-005, 3.7265E-001
 3.8814E-005, 3.1653E-001
 3.8818E-005, 2.0428E-001
 3.8820E-005, 1.3413E-001
 3.8821E-005, 1.5987E-001
 3.8822E-005, 2.1136E-001
 3.8824E-005, 3.1433E-001
 3.8828E-005, 5.2026E-001
 3.8830E-005, 6.4898E-001
 3.8831E-005, 6.4851E-001
 3.8832E-005, 6.4758E-001
 3.8834E-005, 6.4571E-001
 3.8838E-005, 6.4197E-001
 3.8840E-005, 6.3964E-001
 3.8841E-005, 6.5263E-001
 3.8842E-005, 6.7861E-001
 3.8844E-005, 7.3058E-001
 3.8848E-005, 8.3451E-001
 3.8850E-005, 8.9947E-001
 3.8851E-005, 8.7511E-001
 3.8852E-005, 8.2640E-001
 3.8854E-005, 7.2896E-001
 3.8858E-005, 5.3410E-001
 3.8860E-005, 4.1231E-001
 3.8861E-005, 4.1837E-001
 3.8862E-005, 4.3049E-001
 3.8864E-005, 4.5474E-001
 3.8868E-005, 5.0324E-001
 3.8870E-005, 5.3356E-001
 3.8871E-005, 5.1090E-001
 3.8872E-005, 4.6560E-001
 3.8874E-005, 3.7500E-001
 3.8878E-005, 1.9379E-001
 3.8880E-005, 8.0538E-002
 3.8881E-005, 1.0335E-001
 3.8882E-005, 1.4898E-001
 3.8884E-005, 2.4023E-001
 3.8888E-005, 4.2273E-001
 3.8890E-005, 5.3679E-001
 3.8891E-005, 5.5433E-001
 3.8892E-005, 5.8942E-001
 3.8894E-005, 6.5960E-001
 3.8898E-005, 7.9994E-001
 3.8900E-005, 8.8766E-001
 3.8901E-005, 8.5041E-001
 3.8902E-005, 7.7591E-001
 3.8904E-005, 6.2691E-001
 3.8908E-005, 3.2890E-001
 3.8910E-005, 1.4264E-001
 3.8911E-005, 1.6331E-001
 3.8912E-005, 2.0465E-001
 3.8913E-005, 2.8732E-001
 3.8918E-005, 4.5267E-001
 3.8920E-005, 5.5602E-001
 3.8921E-005, 5.7710E-001
 3.8922E-005, 6.1925E-001
 3.8924E-005, 7.0357E-001
 3.8928E-005, 8.7220E-001
 3.8930E-005, 9.7760E-001
 3.8931E-005, 9.6059E-001
 3.8932E-005, 9.2658E-001
 3.8934E-005, 8.5855E-001
 3.8938E-005, 7.2250E-001
 3.8940E-005, 6.3747E-001
 3.8941E-005, 6.3835E-001
 3.8942E-005, 6.4011E-001
 3.8944E-005, 6.4363E-001
 3.8948E-005, 6.5068E-001
 3.8950E-005, 6.5508E-001
 3.8950E-005, 6.6221E-001
 3.8952E-005, 6.7646E-001
 3.8953E-005, 7.0496E-001
 3.8958E-005, 7.6197E-001
 3.8960E-005, 7.9760E-001
 3.8961E-005, 7.9387E-001
 3.8962E-005, 7.8642E-001
 3.8964E-005, 7.7151E-001
 3.8968E-005, 7.4168E-001
 3.8970E-005, 7.2304E-001
 3.8971E-005, 7.1543E-001
 3.8972E-005, 7.0021E-001
 3.8974E-005, 6.6975E-001
 3.8978E-005, 6.0885E-001
 3.8980E-005, 5.7079E-001
 3.8981E-005, 5.7255E-001
 3.8982E-005, 5.7606E-001
 3.8984E-005, 5.8309E-001
 3.8988E-005, 5.9716E-001
 3.8990E-005, 6.0595E-001
 3.8991E-005, 6.2131E-001
 3.8992E-005, 6.5205E-001
 3.8994E-005, 7.1352E-001
 3.8998E-005, 8.3646E-001
 3.9000E-005, 9.1330E-001
 3.9001E-005, 9.0808E-001
 3.9002E-005, 8.9764E-001
 3.9004E-005, 8.7676E-001
 3.9008E-005, 8.3499E-001
 3.9010E-005, 8.0889E-001
 3.9011E-005, 7.6849E-001
 3.9012E-005, 6.8767E-001
 3.9014E-005, 5.2605E-001
 3.9018E-005, 2.0280E-001
 3.9020E-005, 7.6296E-004
 3.9021E-005, 1.5448E-002
 3.9022E-005, 4.4819E-002
 3.9024E-005, 1.0356E-001
 3.9028E-005, 2.2105E-001
 3.9030E-005, 2.9447E-001
 3.9031E-005, 3.1921E-001
 3.9032E-005, 3.6868E-001
 3.9034E-005, 4.6762E-001
 3.9038E-005, 6.6550E-001
 3.9040E-005, 7.8918E-001
 3.9041E-005, 7.8602E-001
 3.9042E-005, 7.7970E-001
 3.9044E-005, 7.6706E-001
 3.9048E-005, 7.4178E-001
 3.9050E-005, 7.2597E-001
 3.9051E-005, 7.1508E-001
 3.9052E-005, 6.9330E-001
 3.9054E-005, 6.4974E-001
 3.9058E-005, 5.6262E-001
 3.9060E-005, 5.0816E-001
 3.9061E-005, 4.9870E-001
 3.9062E-005, 4.7976E-001
 3.9064E-005, 4.4190E-001
 3.9068E-005, 3.6616E-001
 3.9070E-005, 3.1883E-001
 3.9071E-005, 3.0838E-001
 3.9072E-005, 2.8748E-001
 3.9074E-005, 2.4568E-001
 3.9078E-005, 1.6208E-001
 3.9080E-005, 1.0984E-001
 3.9081E-005, 1.2851E-001
 3.9082E-005, 1.6585E-001
 3.9083E-005, 2.4053E-001
 3.9088E-005, 3.8990E-001
 3.9090E-005, 4.8326E-001
 3.9091E-005, 4.7794E-001
 3.9092E-005, 4.6731E-001
 3.9094E-005, 4.4605E-001
 3.9098E-005, 4.0352E-001
 3.9100E-005, 3.7693E-001
 3.9101E-005, 3.7778E-001
 3.9102E-005, 3.7948E-001
 3.9104E-005, 3.8288E-001
 3.9108E-005, 3.8968E-001
 3.9110E-005, 3.9393E-001
 3.9111E-005, 4.0072E-001
 3.9112E-005, 4.1429E-001
 3.9114E-005, 4.4143E-001
 3.9118E-005, 4.9572E-001
 3.9120E-005, 5.2965E-001
 3.9120E-005, 5.1417E-001
 3.9122E-005, 4.8320E-001
 3.9123E-005, 4.2126E-001
 3.9128E-005, 2.9740E-001
 3.9130E-005, 2.1998E-001
 3.9131E-005, 2.2815E-001
 3.9132E-005, 2.4450E-001
 3.9134E-005, 2.7719E-001
 3.9138E-005, 3.4257E-001
 3.9140E-005, 3.8343E-001
 3.9141E-005, 3.6972E-001
 3.9142E-005, 3.4229E-001
 3.9144E-005, 2.8744E-001
 3.9148E-005, 1.7773E-001
 3.9150E-005, 1.0916E-001
 3.9151E-005, 1.0497E-001
 3.9152E-005, 9.6567E-002
 3.9154E-005, 7.9769E-002
 3.9158E-005, 4.6175E-002
 3.9160E-005, 2.5178E-002
 3.9161E-005, 3.7539E-002
 3.9162E-005, 6.2262E-002
 3.9164E-005, 1.1171E-001
 3.9168E-005, 2.1060E-001
 3.9170E-005, 2.7241E-001
 3.9171E-005, 2.6981E-001
 3.9172E-005, 2.6461E-001
 3.9174E-005, 2.5422E-001
 3.9178E-005, 2.3343E-001
 3.9180E-005, 2.2044E-001
 3.9181E-005, 2.4848E-001
 3.9182E-005, 3.0458E-001
 3.9184E-005, 4.1678E-001
 3.9188E-005, 6.4118E-001
 3.9190E-005, 7.8143E-001
 3.9191E-005, 7.9040E-001
 3.9192E-005, 8.0835E-001
 3.9194E-005, 8.4424E-001
 3.9198E-005, 9.1604E-001
 3.9200E-005, 9.6091E-001
 3.9201E-005, 9.1798E-001
 3.9202E-005, 8.3212E-001
 3.9204E-005, 6.6040E-001
 3.9208E-005, 3.1697E-001
 3.9210E-005, 1.0233E-001
 3.9211E-005, 1.1406E-001
 3.9212E-005, 1.3752E-001
 3.9214E-005, 1.8445E-001
 3.9218E-005, 2.7830E-001
 3.9220E-005, 3.3695E-001
 3.9221E-005, 3.2311E-001
 3.9222E-005, 2.9541E-001
 3.9224E-005, 2.4002E-001
 3.9228E-005, 1.2924E-001
 3.9230E-005, 5.9999E-002
 3.9231E-005, 1.0194E-001
 3.9232E-005, 1.8582E-001
 3.9234E-005, 3.5358E-001
 3.9238E-005, 6.8910E-001
 3.9240E-005, 8.9880E-001
 3.9241E-005, 9.0351E-001
 3.9242E-005, 9.1294E-001
 3.9244E-005, 9.3179E-001
 3.9248E-005, 9.6948E-001
 3.9250E-005, 9.9304E-001
 3.9251E-005, 9.6717E-001
 3.9252E-005, 9.1543E-001
 3.9253E-005, 8.1195E-001
 3.9258E-005, 6.0498E-001
 3.9260E-005, 4.7563E-001
 3.9261E-005, 4.7386E-001
 3.9262E-005, 4.7033E-001
 3.9264E-005, 4.6326E-001
 3.9268E-005, 4.4913E-001
 3.9270E-005, 4.4029E-001
 3.9271E-005, 4.5245E-001
 3.9272E-005, 4.7677E-001
 3.9274E-005, 5.2541E-001
 3.9278E-005, 6.2269E-001
 3.9280E-005, 6.8349E-001
 3.9281E-005, 6.9526E-001
 3.9282E-005, 7.1880E-001
 3.9284E-005, 7.6588E-001
 3.9288E-005, 8.6003E-001
 3.9290E-005, 9.1888E-001
 3.9290E-005, 9.0736E-001
 3.9292E-005, 8.8431E-001
 3.9293E-005, 8.3820E-001
 3.9298E-005, 7.4600E-001
 3.9300E-005, 6.8838E-001
 3.9301E-005, 6.7102E-001
 3.9302E-005, 6.3630E-001
 3.9304E-005, 5.6687E-001
 3.9308E-005, 4.2801E-001
 3.9310E-005, 3.4123E-001
 3.9311E-005, 3.6587E-001
 3.9312E-005, 4.1514E-001
 3.9314E-005, 5.1370E-001
 3.9318E-005, 7.1081E-001
 3.9320E-005, 8.3401E-001
 3.9321E-005, 8.1707E-001
 3.9322E-005, 7.8319E-001
 3.9324E-005, 7.1543E-001
 3.9328E-005, 5.7992E-001
 3.9330E-005, 4.9522E-001
 3.9330E-005, 4.7606E-001
 3.9332E-005, 4.3772E-001
 3.9333E-005, 3.6105E-001
 3.9338E-005, 2.0772E-001
 3.9340E-005, 1.1188E-001
 3.9341E-005, 1.5148E-001
 3.9342E-005, 2.3068E-001
 3.9344E-005, 3.8909E-001
 3.9348E-005, 7.0589E-001
 3.9350E-005, 9.0390E-001
 3.9351E-005, 8.9737E-001
 3.9352E-005, 8.8431E-001
 3.9354E-005, 8.5819E-001
 3.9358E-005, 8.0596E-001
 3.9360E-005, 7.7331E-001
 3.9361E-005, 7.5538E-001
 3.9362E-005, 7.1951E-001
 3.9364E-005, 6.4778E-001
 3.9368E-005, 5.0432E-001
 3.9370E-005, 4.1465E-001
 3.9371E-005, 4.0813E-001
 3.9372E-005, 3.9509E-001
 3.9374E-005, 3.6901E-001
 3.9378E-005, 3.1685E-001
 3.9380E-005, 2.8425E-001
 3.9381E-005, 2.7838E-001
 3.9382E-005, 2.6664E-001
 3.9384E-005, 2.4317E-001
 3.9388E-005, 1.9622E-001
 3.9390E-005, 1.6688E-001
 3.9391E-005, 2.0488E-001
 3.9392E-005, 2.8090E-001
 3.9394E-005, 4.3293E-001
 3.9398E-005, 7.3699E-001
 3.9400E-005, 9.2703E-001
 3.9401E-005, 8.9446E-001
 3.9402E-005, 8.2932E-001
 3.9404E-005, 6.9903E-001
 3.9408E-005, 4.3847E-001
 3.9410E-005, 2.7561E-001
 3.9411E-005, 2.7602E-001
 3.9412E-005, 2.7683E-001
 3.9414E-005, 2.7845E-001
 3.9418E-005, 2.8170E-001
 3.9420E-005, 2.8373E-001
 3.9421E-005, 3.0829E-001
 3.9422E-005, 3.5742E-001
 3.9424E-005, 4.5567E-001
 3.9428E-005, 6.5217E-001
 3.9430E-005, 7.7499E-001
 3.9431E-005, 7.4738E-001
 3.9432E-005, 6.9215E-001
 3.9434E-005, 5.8171E-001
 3.9438E-005, 3.6081E-001
 3.9440E-005, 2.2275E-001
 3.9441E-005, 2.2212E-001
 3.9442E-005, 2.2084E-001
 3.9444E-005, 2.1829E-001
 3.9448E-005, 2.1319E-001
 3.9450E-005, 2.1000E-001
 3.9451E-005, 2.2304E-001
 3.9452E-005, 2.4914E-001
 3.9454E-005, 3.0132E-001
 3.9458E-005, 4.0570E-001
 3.9460E-005, 4.7093E-001
 3.9460E-005, 4.9124E-001
 3.9462E-005, 5.3187E-001
 3.9463E-005, 6.1311E-001
 3.9468E-005, 7.7561E-001
 3.9470E-005, 8.7716E-001
 3.9471E-005, 8.3434E-001
 3.9472E-005, 7.4869E-001
 3.9474E-005, 5.7740E-001
 3.9478E-005, 2.3481E-001
 3.9480E-005, 2.0692E-002
 3.9481E-005, 3.0447E-002
 3.9482E-005, 4.9957E-002
 3.9484E-005, 8.8978E-002
 3.9488E-005, 1.6702E-001
 3.9490E-005, 2.1580E-001
 3.9491E-005, 2.1081E-001
 3.9492E-005, 2.0083E-001
 3.9494E-005, 1.8088E-001
 3.9498E-005, 1.4097E-001
 3.9500E-005, 1.1603E-001
 3.9500E-005, 1.2875E-001
 3.9502E-005, 1.5418E-001
 3.9503E-005, 2.0504E-001
 3.9508E-005, 3.0676E-001
 3.9510E-005, 3.7034E-001
 3.9511E-005, 3.5219E-001
 3.9512E-005, 3.1590E-001
 3.9514E-005, 2.4331E-001
 3.9518E-005, 9.8125E-002
 3.9520E-005, 7.3855E-003
 3.9521E-005, 3.7069E-002
 3.9522E-005, 9.6437E-002
 3.9524E-005, 2.1517E-001
 3.9528E-005, 4.5264E-001
 3.9530E-005, 6.0106E-001
 3.9531E-005, 6.0560E-001
 3.9532E-005, 6.1469E-001
 3.9534E-005, 6.3285E-001
 3.9538E-005, 6.6918E-001
 3.9540E-005, 6.9189E-001
 3.9541E-005, 6.6455E-001
 3.9542E-005, 6.0989E-001
 3.9544E-005, 5.0056E-001
 3.9548E-005, 2.8190E-001
 3.9550E-005, 1.4524E-001
 3.9551E-005, 1.4215E-001
 3.9552E-005, 1.3598E-001
 3.9554E-005, 1.2363E-001
 3.9558E-005, 9.8933E-002
 3.9560E-005, 8.3499E-002
 3.9561E-005, 1.0160E-001
 3.9562E-005, 1.3779E-001
 3.9564E-005, 2.1018E-001
 3.9568E-005, 3.5496E-001
 3.9570E-005, 4.4545E-001
 3.9571E-005, 4.2889E-001
 3.9572E-005, 3.9576E-001
 3.9574E-005, 3.2951E-001
 3.9578E-005, 1.9701E-001
 3.9580E-005, 1.1420E-001
 3.9581E-005, 1.3300E-001
 3.9582E-005, 1.7061E-001
 3.9584E-005, 2.4582E-001
 3.9588E-005, 3.9624E-001
 3.9590E-005, 4.9025E-001
 3.9591E-005, 5.0459E-001
 3.9592E-005, 5.3328E-001
 3.9594E-005, 5.9066E-001
 3.9598E-005, 7.0540E-001
 3.9600E-005, 7.7712E-001
 3.9601E-005, 7.6255E-001
 3.9602E-005, 7.3340E-001
 3.9604E-005, 6.7510E-001
 3.9608E-005, 5.5851E-001
 3.9610E-005, 4.8564E-001
 3.9611E-005, 4.9689E-001
 3.9612E-005, 5.1939E-001
 3.9614E-005, 5.6440E-001
 3.9618E-005, 6.5440E-001
 3.9620E-005, 7.1065E-001
 3.9621E-005, 6.9060E-001
 3.9622E-005, 6.5050E-001
 3.9624E-005, 5.7030E-001
 3.9628E-005, 4.0989E-001
 3.9630E-005, 3.0964E-001
 3.9630E-005, 3.0483E-001
 3.9632E-005, 2.9521E-001
 3.9633E-005, 2.7597E-001
 3.9638E-005, 2.3750E-001
 3.9640E-005, 2.1345E-001
 3.9641E-005, 2.1931E-001
 3.9642E-005, 2.3104E-001
 3.9644E-005, 2.5450E-001
 3.9648E-005, 3.0141E-001
 3.9650E-005, 3.3073E-001
 3.9651E-005, 3.2416E-001
 3.9652E-005, 3.1101E-001
 3.9654E-005, 2.8471E-001
 3.9658E-005, 2.3212E-001
 3.9660E-005, 1.9926E-001
 3.9661E-005, 2.0494E-001
 3.9662E-005, 2.1632E-001
 3.9664E-005, 2.3907E-001
 3.9668E-005, 2.8456E-001
 3.9670E-005, 3.1300E-001
 3.9670E-005, 3.0598E-001
 3.9672E-005, 2.9196E-001
 3.9673E-005, 2.6391E-001
 3.9678E-005, 2.0780E-001
 3.9680E-005, 1.7273E-001
 3.9681E-005, 1.8480E-001
 3.9682E-005, 2.0894E-001
 3.9684E-005, 2.5720E-001
 3.9688E-005, 3.5374E-001
 3.9690E-005, 4.1408E-001
 3.9691E-005, 4.1629E-001
 3.9692E-005, 4.2071E-001
 3.9694E-005, 4.2955E-001
 3.9698E-005, 4.4724E-001
 3.9700E-005, 4.5830E-001
 3.9701E-005, 4.7693E-001
 3.9702E-005, 5.1420E-001
 3.9704E-005, 5.8873E-001
 3.9708E-005, 7.3779E-001
 3.9710E-005, 8.3096E-001
 3.9711E-005, 8.0276E-001
 3.9712E-005, 7.4636E-001
 3.9714E-005, 6.3356E-001
 3.9718E-005, 4.0797E-001
 3.9720E-005, 2.6698E-001
 3.9721E-005, 2.8301E-001
 3.9722E-005, 3.1507E-001
 3.9724E-005, 3.7920E-001
 3.9728E-005, 5.0745E-001
 3.9730E-005, 5.8760E-001
 3.9731E-005, 5.7662E-001
 3.9732E-005, 5.5467E-001
 3.9734E-005, 5.1075E-001
 3.9738E-005, 4.2292E-001
 3.9740E-005, 3.6802E-001
 3.9741E-005, 3.7035E-001
 3.9742E-005, 3.7500E-001
 3.9744E-005, 3.8431E-001
 3.9748E-005, 4.0293E-001
 3.9750E-005, 4.1456E-001
 3.9751E-005, 4.3220E-001
 3.9752E-005, 4.6747E-001
 3.9754E-005, 5.3802E-001
 3.9758E-005, 6.7911E-001
 3.9760E-005, 7.6730E-001
 3.9761E-005, 7.6718E-001
 3.9762E-005, 7.6695E-001
 3.9764E-005, 7.6648E-001
 3.9768E-005, 7.6556E-001
 3.9770E-005, 7.6498E-001
 3.9771E-005, 7.5204E-001
 3.9772E-005, 7.2616E-001
 3.9774E-005, 6.7441E-001
 3.9778E-005, 5.7090E-001
 3.9780E-005, 5.0621E-001
 3.9781E-005, 5.2460E-001
 3.9782E-005, 5.6138E-001
 3.9784E-005, 6.3493E-001
 3.9788E-005, 7.8204E-001
 3.9790E-005, 8.7399E-001
 3.9791E-005, 8.3593E-001
 3.9792E-005, 7.5981E-001
 3.9794E-005, 6.0756E-001
 3.9798E-005, 3.0307E-001
 3.9800E-005, 1.1277E-001
 3.9801E-005, 1.3312E-001
 3.9802E-005, 1.7384E-001
 3.9803E-005, 2.5527E-001
 3.9808E-005, 4.1813E-001
 3.9810E-005, 5.1991E-001
 3.9811E-005, 5.4283E-001
 3.9812E-005, 5.8867E-001
 3.9814E-005, 6.8035E-001
 3.9818E-005, 8.6370E-001
 3.9820E-005, 9.7830E-001
 3.9821E-005, 9.7503E-001
 3.9822E-005, 9.6850E-001
 3.9824E-005, 9.5542E-001
 3.9828E-005, 9.2927E-001
 3.9830E-005, 9.1293E-001
 3.9831E-005, 8.9890E-001
 3.9832E-005, 8.7085E-001
 3.9834E-005, 8.1475E-001
 3.9838E-005, 7.0254E-001
 3.9840E-005, 6.3240E-001
 3.9840E-005, 6.0308E-001
 3.9842E-005, 5.4442E-001
 3.9843E-005, 4.2711E-001
 3.9848E-005, 1.9248E-001
 3.9850E-005, 4.5839E-002
 3.9851E-005, 5.1727E-002
 3.9852E-005, 6.3504E-002
 3.9854E-005, 8.7059E-002
 3.9858E-005, 1.3417E-001
 3.9860E-005, 1.6361E-001
 3.9861E-005, 1.5617E-001
 3.9862E-005, 1.4130E-001
 3.9864E-005, 1.1155E-001
 3.9868E-005, 5.2049E-002
 3.9870E-005, 1.4863E-002
 3.9871E-005, 3.9662E-002
 3.9872E-005, 8.9261E-002
 3.9874E-005, 1.8846E-001
 3.9878E-005, 3.8685E-001
 3.9880E-005, 5.1085E-001
 3.9881E-005, 5.0445E-001
 3.9882E-005, 4.9166E-001
 3.9884E-005, 4.6607E-001
 3.9888E-005, 4.1490E-001
 3.9890E-005, 3.8292E-001
 3.9891E-005, 3.9672E-001
 3.9892E-005, 4.2432E-001
 3.9894E-005, 4.7953E-001
 3.9898E-005, 5.8995E-001
 3.9900E-005, 6.5896E-001
 3.9901E-005, 6.6290E-001
 3.9902E-005, 6.7078E-001
 3.9904E-005, 6.8655E-001
 3.9908E-005, 7.1808E-001
 3.9910E-005, 7.3778E-001
